,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
3722,029780,KOSPI,삼성카드,기타 금융업,"신용카드업,상품신용판매,현금서비스,카드론,리스,기업대출,여행업무,통신판매",2007-06-27,12월,김대환,http://www.samsungcard.co.kr,서울특별시
3723,000810,KOSPI,삼성화재,보험업,"손해보험의 원수,재보험,운용자산의 투자활동",1975-06-30,12월,최영무,http://www.samsungfire.com,서울특별시
3724,000815,KOSPI,삼성화재우,,,,,,,
3725,006110,KOSPI,삼아알미늄,1차 비철금속 제조업,"알루미늄박지,은박지,은박가공품,알페이스트 제조,도매,수출",1980-12-05,12월,"한남희,하상용",http://www.sama-al.com,경기도
3726,009300,KOSDAQ,삼아제약,의약품 제조업,"노마에프, 아토크건조시럽, 코데날정, 코코시럽, 스마엘",2000-07-19,12월,"허 준, 허미애 (각자 대표이사)",http://www.samapharm.co.kr,강원도
3727,145990,KOSPI,삼양사,기타 식품 제조업,설탕,2011-12-05,12월,"송자량, 강호성",http://www.samyangcorp.com,서울특별시
3728,145995,KOSPI,삼양사우,,,,,,,
3729,003230,KOSPI,삼양식품,기타 식품 제조업,"라면,스낵,유제품,장유,식용유,사료,향신료,건강음료(루이보스 티) 제조,도매",1975-06-30,12월,"정태운, 진종기",http://www.samyangfoods.com,서울특별시
3730,225190,KOSDAQ,삼양옵틱스,사진장비 및 광학기기 제조업,디지털 카메라용 교환렌즈,2017-06-02,12월,황충현,http://www.syopt.co.kr,경상남도
3731,002170,KOSPI,삼양통상,"가죽, 가방 및 유사제품 제조업","피혁원단,혁제운동화,혁제장갑,혁제스포츠용품 제조,상품중개,무역",1989-11-10,12월,허남각,http://www.samyangts.com,서울특별시
3732,272550,KOSPI,삼양패키징,플라스틱제품 제조업,PET 용기 및 아셉틱 OEM,2017-11-29,12월,조덕희,http://www.samyangpackaging.co.kr/,서울특별시
3733,000070,KOSPI,삼양홀딩스,기타 금융업,"지주회사,경영자문컨설팅",1968-12-27,12월,"엄태웅, 윤재엽",http://www.samyang.com,서울특별시
3734,000075,KOSPI,삼양홀딩스우,,,,,,,
3735,002810,KOSPI,삼영무역,기타 전문 도매업,"화공약품, 안경렌즈",1988-03-28,12월,이승용,http://www.samyung.co.kr,서울특별시
3736,361670,KOSDAQ,삼영에스앤씨,전자부품 제조업,"칩형 온습도센서, 상대습도센서, 미세먼지센서, 공기질 통합센서 노드 및 트랜스미터",2021-05-21,12월,박상익,http://samyoungsnc.com,경기도
3737,054540,KOSDAQ,삼영엠텍,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 특수장치, 교량부품",2001-11-15,12월,강문식,http://www.symtek.co.kr,경상남도
3738,065570,KOSDAQ,삼영이엔씨,통신 및 방송 장비 제조업,"GMDSS장비, GPS플로터 등",2003-01-21,12월,황재우,http://www.samyungenc.com,부산광역시
3739,005680,KOSPI,삼영전자,전자부품 제조업,"전자부품(알루미늄 전해콘덴서),전기이중층콘덴서,센서 제조,도매",1976-12-28,12월,"변동준, 김성수(각자 대표이사)",http://www.samyoung.co.kr,경기도
3740,003720,KOSPI,삼영화학,플라스틱제품 제조업,"합성수지(BOPP,캐파시타),PPC,랩,종이상자(카톤팩) 제조",1976-06-30,12월,이석준,http://www.sycc.co.kr,서울특별시
3741,023000,KOSPI,삼원강재,자동차 신품 부품 제조업,"열간압연제품(평강,봉강,특수이형강,환강,자동차용 겹판스프링) 제조,판매",2011-07-22,12월,"허재철, 장범석 (각자대표)",http://www.samwon-steel.co.kr,경상북도
3742,004380,KOSPI,삼익THK,일반 목적용 기계 제조업,"직선운동시스템,메카트로시스템,기타정밀 자동화기기 제조,판매/전자상거래,인터넷 관련 s/w,h/w 개발,판매,유지보수",1989-09-26,12월,"진영환, 전영배",http://www.samickthk.co.kr,대구광역시
3743,002450,KOSPI,삼익악기,악기 제조업,"피아노,기타,현악기,전자악기,동 부분품 제조,임대,도매",1988-09-30,12월,"김종섭, 이형국",http://www.samick.co.kr,충청북도
3744,032280,KOSDAQ,삼일,도로 화물 운송업,운송및하역수입,1997-03-15,12월,"이정식, 안인수(각자대표)",http://www.samil31.co.kr,경상북도
3745,002290,KOSDAQ,삼일기업공사,건물 건설업,도급공사,1992-11-30,12월,박종웅,http://www.samilenter.com,서울특별시
3746,004440,KOSPI,삼일씨엔에스,"시멘트, 석회, 플라스터 및 그 제품 제조업","PHC파일, 골재, 강교제작",2016-03-30,12월,정용근,http://www.daelimcns.co.kr,서울특별시
3747,000520,KOSPI,삼일제약,의약품 제조업,"양약(부루펜,액티피드,포리부틴) 제조,도매",1985-05-29,12월,"허승범, 김상진 (각자 대표이사)",http://www.samil-pharm.com,서울특별시
3748,009770,KOSPI,삼정펄프,"펄프, 종이 및 판지 제조업","지류화장지,안면용,위생용 티슈 제조,판매",2006-10-17,12월,전성오,http://www.sjpulp.com,경기도
3749,037460,KOSDAQ,삼지전자,통신 및 방송 장비 제조업,"통신기기,정보기기,BACKLIGHTUNIT사업",1999-12-16,12월,"박두진, 주동익",http://www.samjielec.co.kr,경기도
3750,032750,KOSDAQ,삼진,통신 및 방송 장비 제조업,리모트컨트롤러,1997-07-14,12월,김승철,http://www.samjin.com,경기도
3751,054090,KOSDAQ,삼진엘앤디,그외 기타 제품 제조업,"몰드프레임, TFT-LCD BLU",2004-02-06,12월,"이경재,이명종",http://samjin.co.kr,경기도
3752,005500,KOSPI,삼진제약,의약품 제조업,"의약품(게보린,세트라졸,염산나록손) 제조,판매,수출입,약초재배",1988-06-18,12월,"장홍순, 최용주",http://www.samjinpharm.co.kr,서울특별시
3753,000250,KOSDAQ,삼천당제약,의약품 제조업,"세프메타졸, 파클캅셀, 네틸마이신",2000-10-04,12월,"윤대인, 전인석(각자 대표이사)",http://www.scd.co.kr,경기도
3754,004690,KOSPI,삼천리,연료용 가스 제조 및 배관공급업,도시가스 공급/부동산 임대,1976-12-23,12월,"이찬의, 유재권",http://www.samchully.co.kr,서울특별시
3755,024950,KOSDAQ,삼천리자전거,생활용품 도매업,자전거,1995-01-04,12월,신동호,http://www.samchuly.co.kr,서울특별시
3756,038500,KOSDAQ,삼표시멘트,기타 비금속 광물제품 제조업,"시스템통합(SI), 네트워크장비",2001-02-01,12월,이종석,http://www.tycement.co.kr,강원도
3757,017480,KOSDAQ,삼현철강,1차 철강 제조업,"후판,열연후판,산세판박,무늬강판,용단철강,형강외",2001-01-09,12월,조 윤 선,http://www.samsteel.co.kr,경상남도
3758,010960,KOSPI,삼호개발,기반조성 및 시설물 축조관련 전문공사업,"토공사,철근콘크리트공사,포장공사,미장방수공사,상하수도공사,수중공사,비계구조물해체공사/골재,아스콘 제조,판매,중기임대",2005-05-12,12월,심재범,http://www.samhodev.co.kr/,충청남도
3759,046390,KOSDAQ,삼화네트웍스,"영화, 비디오물, 방송프로그램 제작 및 배급업","시스템통합(SI), 시스템유지(SM)",2001-01-11,12월,"공동대표이사 안제현, 신상윤",http://www.shnetworks.co.kr,서울특별시
3760,004450,KOSPI,삼화왕관,기타 금속 가공제품 제조업,"납세용 일반병마개,알루미늄캡,플라스틱캡 제조,판매,금속인쇄,수출",1976-05-28,12월,고기영,http://www.samhwa.co.kr,경기도
3761,009470,KOSPI,삼화전기,전자부품 제조업,"콘덴서 제조,판매",1986-11-24,12월,"오영주, 박종온",http://www.samwha.co.kr,충청북도
3762,011230,KOSPI,삼화전자,영상 및 음향기기 제조업,"전자부품(페라이트 코어,SMPS,편향요크(DY),고압변성기(FBT)용코어) 제조,판매",1987-05-25,12월,"오영주, 이건화",http://www.samwha.co.kr,경기도
3763,001820,KOSPI,삼화콘덴서,전자부품 제조업,콘덴서(축전기) 제조,1976-06-26,12월,"오영주, 박진",http://www.samwha.com,경기도
3764,000390,KOSPI,삼화페인트,기타 화학제품 제조업,"건축용페인트,공업용페인트,분체도료 등 제조",1993-09-10,12월,"오진수,류기붕(각자대표)",http://www.samhwa.com,경기도
3765,027580,KOSDAQ,상보,플라스틱제품 제조업,"광학필름,윈도우필름,미디어필름",2007-10-01,12월,김상근,http://www.sangbogroup.com,경기도
3766,02758217,KOSDAQ,상보 2WR,,,,,,,
3767,038540,KOSDAQ,상상인,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT 통합 솔루션,2000-08-18,12월,"유준원, 이민식(각자 대표이사)",http://www.sangsanginworld.co.kr,경기도
3768,307870,KOSDAQ,상상인이안1호스팩,금융 지원 서비스업,기업인수합병,2018-12-12,12월,이지연,,서울특별시
3769,329560,KOSDAQ,상상인이안제2호스팩,금융 지원 서비스업,기업인수합병,2019-08-30,12월,김기동,,서울특별시
3770,101000,KOSDAQ,상상인인더스트리,특수 목적용 기계 제조업,"선박용 크레인,선박구성부품,선박의장품,철구조물 제조/철판 도매/부동산 임대",2009-11-06,12월,김동원,http://www.dongnam-crane.co.kr,전라남도
3771,001290,KOSPI,상상인증권,금융 지원 서비스업,유가증권 매매,1988-09-23,12월,이명수,http://www.sangsanginib.com,서울특별시
3772,041650,KOSPI,상신브레이크,자동차 신품 부품 제조업,"자동차 브레이크 슈 어셈블리,브레이크패드 제조/군납업,무역/부동산 임대",2004-10-27,12월,"김효일, 박세종",http://www.sangsin.com,대구광역시
3773,091580,KOSDAQ,상신이디피,일차전지 및 축전지 제조업,2차전지부품,2007-05-23,12월,김일부,http://www.ssedp.co.kr,충청남도
3774,263810,KOSDAQ,상신전자,전자부품 제조업,"노이즈필터(48.81%), 코일(19.33%), 리액터(10.75%)",2017-10-16,12월,김승천,http://www.sangshin-e.com,경상남도
3775,089980,KOSDAQ,상아프론테크,플라스틱제품 제조업,"LCD 부품, 사무기기 부품, PCB 부품, 2차전지 부품",2011-07-21,12월,이상원,http://www.sftc.co.kr,인천광역시
3776,042940,KOSDAQ,상지카일룸,건물 건설업,"건설업, 고급빌라 건축 및 일반 건축, 주택공급 등",2000-10-19,12월,최기보,http://www.sangji.co.kr/,서울특별시
3777,042600,KOSDAQ,새로닉스,전자부품 제조업,"광학시트, FFC",2002-10-01,12월,허제홍,http://www.seronics.co.kr,경상북도
3778,075180,KOSPI,새론오토모티브,자동차 신품 부품 제조업,"자동차부품(브레이크패드,라이닝)",2005-10-21,12월,"정경호, 이시이 야스지",http://www.saeronauto.co.kr,충청남도
3779,252990,KOSDAQ,샘씨엔에스,전자부품 제조업,세라믹 STF(다층 세라믹 기판),2021-05-20,12월,"최유진, 김헌태",http://www.semcns.com,경기도
3780,263540,KOSDAQ,샘코,"항공기,우주선 및 부품 제조업",도어시스템,2017-09-15,12월,정기환,http://www.samcokorea.com,경상남도
3781,007540,KOSPI,샘표,기타 금융업,"간장,된장,고추장 제조,가공,판매,무역",1976-06-29,12월,박진선,http://www.sempio.com,서울특별시
3782,248170,KOSPI,샘표식품,기타 식품 제조업,간장,2016-08-09,12월,박진선,http://www.sempio.com,서울특별시
3783,294630,KOSDAQ,서남,기타 전기장비 제조업,고온초전도선재,2020-02-20,12월,문승현,http://www.i-sunam.com,경기도
3784,038070,KOSDAQ,서린바이오,기타 전문 도매업,생명과학연구기기및시약,2005-10-25,12월,"황을문, 강미옥 (각자 대표이사)",http://www.seoulin.co.kr,경기도
3785,006730,KOSDAQ,서부T&D,일반 및 생활 숙박시설 운영업,석유류판매,1995-10-06,12월,승만호,,서울특별시
3786,079650,KOSDAQ,서산,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,전주,고강도파일,흄관",2005-01-21,12월,염홍섭,http://www.seo-san.co.kr,광주광역시
3787,100660,KOSDAQ,서암기계공업,일반 목적용 기계 제조업,"공작기계부품(정밀기어,척),산업기계 제조부동산 임대",2011-12-19,12월,"권영호, 권영열",http://smiltd.co.kr,광주광역시
3788,007860,KOSPI,서연,기타 금융업,"자동차부품(승용차내장품-도어트림,헤드라이닝,승용차시트) 제조,도매",1989-09-09,12월,유양석,http://www.seo-yon.com,경기도
3789,200880,KOSPI,서연이화,자동차 신품 부품 제조업,자동차 도어 트림 및 시트,2014-08-08,12월,강용석,http://www.seoyoneh.com,경기도
3790,019770,KOSDAQ,서연탑메탈,특수 목적용 기계 제조업,자동차금형.건설중장비 부품,2011-06-24,12월,"최원재, 류병완(각자대표이사)",http://www.seoyontop.com,인천광역시
3791,017390,KOSPI,서울가스,연료용 가스 제조 및 배관공급업,"도시가스공급,가스공급설비공사",1995-08-18,12월,공동대표이사 박근원 공동대표이사 김진철,http://www.seoulgas.co.kr,서울특별시
3792,043710,KOSDAQ,서울리거,기타 전문 도매업,모바일 주변 기기류,2002-07-11,12월,이재규,http://www.seouleaguer.net,서울특별시
3793,0437121A,KOSDAQ,서울리거 4WR,,,,,,,
3794,092190,KOSDAQ,서울바이오시스,반도체 제조업,"Visible LED, UV LED",2020-03-06,12월,이영주,http://www.seoulviosys.com/kr/,경기도
3795,046890,KOSDAQ,서울반도체,반도체 제조업,"Display, Chip LED, Lamp",2002-01-17,12월,"이정훈, 홍명기",http://www.seoulsemicon.co.kr,경기도
3796,004410,KOSPI,서울식품,기타 식품 제조업,"빵,스넥,마아가린,유지류,사료 제조,도매",1973-12-28,12월,서성훈,http://seoul-food.co.kr,충청북도
3797,004415,KOSPI,서울식품우,,,,,,,
3798,063170,KOSDAQ,서울옥션,상품 중개업,미술품경매,2008-07-01,12월,이옥경,,서울특별시
3799,027040,KOSDAQ,서울전자통신,기계장비 및 관련 물품 도매업,"전자변성기, 무역업(트랜스포머자재)",1999-12-03,12월,호경근,http://www.seoulset.com,인천광역시
3800,018680,KOSDAQ,서울제약,의약품 제조업,"정제,연질캅셀제,경질캅셀제,연고 및 크림제 등",2000-08-18,12월,"윤동현, 신봉환 (각자대표)",http://www.seoulpharma.com,충청북도
3801,021050,KOSPI,서원,금속 주조업,"비철금속(황동 빌레트,인코트) 제조,재생원료생산",1996-01-30,12월,"조시영, 조경호",http://www.swbrass.co.kr,경기도
3802,093920,KOSDAQ,서원인텍,통신 및 방송 장비 제조업,휴대폰용키패드및부자재,2007-12-20,12월,김재윤,http://seowonintech.co.kr,경기도
3803,189860,KOSDAQ,서전기전,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반, 전력기기, 전기공사",2014-12-24,12월,김한수,http://www.sjem.co.kr,경기도
3804,178320,KOSDAQ,서진시스템,통신 및 방송 장비 제조업,"통신장비부품,휴대폰부품(메탈케이스 등)",2017-03-27,12월,정내혁,http://seojinsystem.net,경기도
3805,122690,KOSDAQ,서진오토모티브,자동차 신품 부품 제조업,"Clutch,Flywheel,Driveplate,Bearing,ATparts",2010-05-25,12월,김성철,http://www.secoautomotive.com,경기도
3806,140070,KOSDAQ,서플러스글로벌,기계장비 및 관련 물품 도매업,"반도체 제조용 장비, 유휴기계설비 도소매",2017-01-25,12월,김정웅,http://www.surplusglobal.com,경기도
3807,011370,KOSDAQ,서한,건물 건설업,"건축, 토목",1994-05-24,12월,"조종수, 정우필(각자 대표이사)",http://www.seo-han.co.kr,대구광역시
3808,065710,KOSDAQ,서호전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",항만크레인 구동전기장치,2002-07-16,12월,김승남,http://www.seoho.co.kr,경기도
3809,008490,KOSPI,서흥,기타 화학제품 제조업,"의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품 제조,판매",1990-03-27,12월,양주환,http://www.suheung.com,충청북도
3810,035890,KOSDAQ,서희건설,건물 건설업,"토목, 건축, 부동산임대업",1999-12-24,12월,"곽선기,김팔수",http://www.seohee.co.kr,경기도
3811,357550,KOSDAQ,석경에이티,기초 화학물질 제조업,바이오 및 전기전자 나노 소재,2020-12-23,12월,임형섭,http://www.sukgyung.com,경기도
3812,003100,KOSDAQ,선광,기타 운송관련 서비스업,"항만하역, 해사(바다모래)",1999-12-21,12월,"심충식,이도희(공동대표)",http://www.sun-kwang.co.kr,인천광역시
3813,123420,KOSDAQ,선데이토즈,소프트웨어 개발 및 공급업,모바일게임,2010-11-10,12월,김정섭,http://corp.sundaytoz.com,경기도
3814,007610,KOSPI,선도전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,중전기기 제조,도매/전기공사",1989-11-30,12월,"전동준, 남삼우(각자 대표이사)",http://www.seondo.co.kr,경기도
3815,067370,KONEX,선바이오,의약품 제조업,생체고분자유도체,2016-01-22,12월,노광,http://www.sunbio.com,경기도
3816,171090,KOSDAQ,선익시스템,특수 목적용 기계 제조업,OLED 증착장비,2017-09-20,12월,"박재규, 이영종",http://www.sunic.co.kr,경기도
3817,136490,KOSPI,선진,동물용 사료 및 조제식품 제조업,조제동물사료,2011-02-16,12월,이범권,,경기도
3818,086710,KOSDAQ,선진뷰티사이언스,기타 화학제품 제조업,화장품 원료,2021-01-27,12월,이성호,,경기도
3819,014620,KOSDAQ,성광벤드,1차 철강 제조업,관이음쇠,2001-01-11,12월,안 재 일,http://www.skbend.com,부산광역시
3820,037350,KOSDAQ,성도이엔지,"건축기술, 엔지니어링 및 관련 기술 서비스업","반도체크린룸 시공, 반도체장비제조",2000-01-11,12월,"서인수, 강창열(각자대표이사)",http://www.sungdokorea.com,서울특별시
3821,014910,KOSPI,성문전자,전자부품 제조업,"콘덴서용 증착필름,압력분무식 플러스자동도포기 제조,판매",1990-03-24,12월,신준섭,http://www.smec-korea.co.kr,경기도
3822,014915,KOSPI,성문전자우,,,,,,,
3823,003080,KOSPI,성보화학,"비료, 농약 및 살균, 살충제 제조업","완제농약(해비치과립,카스텔란),원제농약(슈퍼유나니,다이아톤) 제조,도매",1976-12-23,12월,윤정선,http://www.sbcc.kr,경기도
3824,004980,KOSPI,성신양회,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,레미콘 제조",1976-06-30,12월,김상규,http://www.sungshincement.co.kr,서울특별시
3825,004985,KOSPI,성신양회우,,,,,,,
3826,011300,KOSPI,성안,직물직조 및 직물제품 제조업,"제직,염색,폴리에스터직물,자수직물봉제 제조,판매/임대료,관리비 수입",1995-11-10,12월,박상태,http://www.startex.co.kr,대구광역시
3827,081580,KOSDAQ,성우전자,통신 및 방송 장비 제조업,휴대폰금속프레스부품(전자파차단ShieldCan),2007-10-12,12월,조일현,,경기도
3828,045300,KOSDAQ,성우테크론,전자부품 제조업,"리드프레임가공, 반도체 장비",2001-12-18,12월,박찬홍,http://www.swmv.co.kr,경상남도
3829,015750,KOSDAQ,성우하이텍,자동차 신품 부품 제조업,자동차범퍼,1995-11-04,12월,"이명근, 이문용(각자대표)",http://www.swhitech.co.kr,부산광역시
3830,000180,KOSPI,성창기업지주,회사 본부 및 경영 컨설팅 서비스업,"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조",1976-06-02,12월,우인석,http://www.sce.kr,부산광역시
3831,080470,KOSDAQ,성창오토텍,자동차 신품 부품 제조업,"차량용에어컨필터,차량용공기청정기등",2006-11-03,12월,이병진,http://www.sc-autotech.com,경기도
3832,043260,KOSDAQ,성호전자,전자부품 제조업,필름 콘덴서,2001-11-29,12월,박성재,http://www.sungho.net,서울특별시
3833,148150,KOSDAQ,세경하이테크,전자부품 제조업,DECO Film 및 기타 TAPE 제조,2019-07-30,12월,이영민,http://www.sghitech.co.kr/,경기도
3834,002420,KOSPI,세기상사,"영화, 비디오물, 방송프로그램 제작 및 배급업","극장(영화상영)/극영화,만화영화 제조/음식료품,일용잡화 소매/부동산 임대",1968-12-27,12월,조영준,http://daehancinema.com,서울특별시
3835,053060,KOSDAQ,세동,자동차 신품 부품 제조업,"도어벨트, 몰딩",2001-08-17,12월,윤정상,http://www.saedong.co.kr,부산광역시
3836,017510,KOSDAQ,세명전기,기타 금속 가공제품 제조업,"154kV, 345kV, 765kV 송전,변전,배전용 금구류, 섬유직기용 섹셔날 빔",1991-12-26,12월,"권재기, 권철현",http://www.semyung-elec.com,부산광역시
3837,004360,KOSPI,세방,도로 화물 운송업,"도로운송,항만하역,창고,지게차 임대",1977-05-19,12월,최종일,http://www.sebang.com,부산광역시
3838,004365,KOSPI,세방우,,,,,,,
3839,004490,KOSPI,세방전지,일차전지 및 축전지 제조업,"자동차용 및 산업용 축전지(연축전지) 제조,판매",1987-11-28,12월,"대표이사 원성연, 대표이사 차주호",http://www.gbattery.com,서울특별시
3840,011560,KOSDAQ,세보엠이씨,건물설비 설치 공사업,"건설관련설비, ACESS FLOOR , 소음기 , CHAMMBER , PFP UNIT, BY-PASS UNIT , DUCT , 철구조물 .",1996-12-23,12월,"김우영, 김진호(각자 대표이사)",http://www.sebo21.co.kr,서울특별시
3841,001430,KOSPI,세아베스틸,1차 철강 제조업,"특수강,철도용품,자동차부품 제조,수출입",1991-03-12,12월,"김철희, 박준두",http://www.seahbesteel.co.kr,서울특별시
3842,306200,KOSPI,세아제강,1차 철강 제조업,강관,2018-10-05,12월,"이휘령, 김석일",http://www.seahsteel.co.kr,서울특별시
3843,003030,KOSPI,세아제강지주,기타 금융업,경영컨설팅업,1969-05-13,12월,"이순형, 김태현",http://www.seahsteel.co.kr/company/holdings/,서울특별시
3844,019440,KOSPI,세아특수강,1차 철강 제조업,"냉간압조용선재,마봉강,스테인레스봉강 제조",2011-06-01,12월,서영범,http://www.seahsp.co.kr,경상북도
3845,058650,KOSPI,세아홀딩스,1차 철강 제조업,지주회사/투자 및 경영컨설팅/부동산 임대,2001-07-30,12월,"이태성, 천정철",http://www.seahholdings.co.kr,서울특별시
3846,013000,KOSPI,세우글로벌,기타 전문 도매업,"화공약품.엔지니어링 플라스틱,페놀계제품,석유화학제품 판매/철재가구,사무목재가구 제조/교육사업",1989-09-05,12월,안백순,http://www.sewoo21.co.kr,인천광역시
3847,100700,KOSDAQ,세운메디칼,의료용품 및 기타 의약 관련제품 제조업,"의료용구(체액배출기,도뇨관) 제조,도매,수출입",2008-09-30,12월,이재희,http://SEWOONMEDICAL.CO.KR,충청남도
3848,234100,KOSDAQ,세원,자동차 신품 부품 제조업,자동차 공조장치 부품,2017-10-20,12월,조현우,http://www.sewonmfg.co.kr,경기도
3849,024830,KOSDAQ,세원물산,자동차 신품 부품 제조업,라디에이터서포터,1994-12-29,12월,김도현,http://www.se-won.co.krcompanyindex.asp?go=com_g,경상북도
3850,091090,KOSPI,세원이앤씨,"구조용 금속제품, 탱크 및 증기발생기 제조업","화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",2006-07-31,12월,"유승주, 이종인 (공동 대표이사)",http://www.sewonenc.com,경상남도
3851,021820,KOSPI,세원정공,자동차 신품 부품 제조업,"자동차부품(차체류,램프류) 제조",1996-07-03,06월,"김문기, 김상현",http://www.se-won.co.kr,대구광역시
3852,067830,KOSPI,세이브존I&C,종합 소매업,"대형할인점(백화점)/부동산 임대/주차장,문화센터 운영",2002-07-25,12월,김현동,http://www.savezone.co.kr,서울특별시
3853,033530,KOSPI,세종공업,자동차 신품 부품 제조업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조",2002-09-25,12월,"박정길, 김기홍, 김익석 (각자 대표이사)",http://www.sjku.co.kr,울산광역시
3854,258830,KOSDAQ,세종메디칼,의료용 기기 제조업,복강경수술용 투관침 등,2018-05-29,12월,정현국,http://www.sejongmedical.com,경기도
3855,036630,KOSDAQ,세종텔레콤,전기 통신업,WLL/GPS/위성DMB/VoIP 단말기,2000-01-04,12월,"김형진, 유기윤(각자대표)",http://www.sejongtelecom.net,서울특별시
3856,039310,KOSDAQ,세중,여행사 및 기타 여행보조 서비스업,나모웹에디터,2000-06-09,12월,"천신일,천세전",http://www.sejoong.com,서울특별시
3857,075580,KOSPI,세진중공업,선박 및 보트 건조업,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter",2015-11-30,12월,최양환,http://www.sejinheavy.com,울산광역시
3858,067770,KOSDAQ,세진티에스,전자부품 제조업,TFT-LCD용 광기능성 시트,2004-01-09,12월,김인식,http://www.sejints.co.kr,경기도
3859,053450,KOSDAQ,세코닉스,사진장비 및 광학기기 제조업,"CCD렌즈, 광PICK-UP렌즈",2001-08-09,12월,박은경,http://www.sekonix.com,경기도
3860,234340,KOSDAQ,세틀뱅크,기타 정보 서비스업,"가상계좌중계, 간편현금결제",2019-07-12,12월,최종원,http://www.settlebank.co.kr,서울특별시
3861,027970,KOSPI,세하,"펄프, 종이 및 판지 제조업","백판지,마니라판지,지류,하수처리기계 제조/상하수도설비공사,수질오염방지시설공사",1996-07-03,12월,"이제선, 안재호",http://www.seha.co.kr,대구광역시
3862,145210,KOSPI,세화아이엠씨,특수 목적용 기계 제조업,"타이어 금형, 타이어 제조설비",2015-03-19,12월,황 응 연,http://www.saehwaimc.com,광주광역시
3863,252500,KOSDAQ,세화피앤씨,기타 화학제품 제조업,염모제 등,2016-11-02,12월,이훈구,http://www.sewha.co.kr,충청북도
3864,347000,KOSDAQ,센코,전자부품 제조업,"가스센서 및 모듈, 휴대용 및 고정형 가스검지기, 악취 & 미세먼지 모니터링 시스템",2020-10-29,12월,하승철,http://www.senko.co.kr,경기도
3865,308170,KOSPI,센트랄모텍,자동차 신품 부품 제조업,"이너레이스, 오디 클러치보스, 로터샤프트, 슬리브기어, 컨트롤 암, 엑슬",2019-11-25,12월,"이종철, 강태룡",http://www.centralmotek.co.kr,울산광역시
3866,012600,KOSPI,센트럴인사이트,일반 목적용 기계 제조업,"금융단말기(현금자동입출금기,온라인단말기),통신기기 제조,판매",1990-07-10,12월,엄상진 단독대표,http://www.chunghocomnet.com,서울특별시
3867,331920,KOSDAQ,셀레믹스,기초 의약물질 및 생물학적 제제 제조업,타겟캡처키트,2020-08-21,12월,"김효기, 이용훈",http://www.celemics.com/,서울특별시
3868,049180,KOSDAQ,셀루메드,기초 의약물질 및 생물학적 제제 제조업,"의료기기, 바이오시밀러 및 헬스케어사업",2002-05-23,12월,"유인수, 이석환",http://www.cellumed.co.kr,서울특별시
3869,299660,KOSDAQ,셀리드,자연과학 및 공학 연구개발업,항암면역치료백신,2019-02-20,12월,강창율,http://www.cellid.co.kr,서울특별시
3870,268600,KOSDAQ,셀리버리,자연과학 및 공학 연구개발업,바이오의약품[iCP-Parkin(파킨슨병 치료제)]및 연구용 시약,2018-11-09,12월,조대웅,http://www.cellivery.com,서울특별시
3871,108860,KOSDAQ,셀바스AI,소프트웨어 개발 및 공급업,인공지능 솔루션 등,2009-12-10,12월,곽민철,http://www.selvasai.com,서울특별시
3872,208370,KOSDAQ,셀바스헬스케어,의료용 기기 제조업,"체성분측정기, 혈압계, 점자정보단말기",2014-12-17,12월,유병탁,http://www.selvashealthcare.com,대전광역시
3873,258250,KONEX,셀젠텍,소프트웨어 개발 및 공급업,"FOBI, C-Manager, S-Keeper",2016-12-13,12월,김회율,http://cellgentek.co.kr,충청북도
3874,068270,KOSPI,셀트리온,기초 의약물질 및 생물학적 제제 제조업,"램시마, 트룩시마, 허쥬마",2018-02-09,12월,기우성,http://www.celltrion.com,인천광역시
3875,068760,KOSDAQ,셀트리온제약,의약품 제조업,무선인터넷서비스및플랫폼,2006-02-03,12월,서정수,http://www.celltrionph.com,충청북도
3876,091990,KOSDAQ,셀트리온헬스케어,기타 전문 도매업,바이오의약품 마케팅 및 판매,2017-07-28,12월,김형기,http://www.celltrionhealthcare.com/kr/index.do,인천광역시
3877,290690,KOSDAQ,소룩스,전구 및 조명장치 제조업,"실내등(형광등, LED등), 실외등, 특수등",2020-11-06,12월,김복덕,http://www.solux.co.kr,충청남도
3878,053110,KOSDAQ,소리바다,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",수도용 및 원예용 상토,2001-10-09,12월,조호견,http://www.soribada.com/corp,서울특별시
3879,950200,KOSDAQ,소마젠,"그외 기타 전문, 과학 및 기술 서비스업","유전체 분석 서비스 (NGS, CES 등)",2020-07-13,12월,Ryan W. Kim (김운봉),,미국
